FirstName,LastName,EmailAddress,JoinTime,LeaveTime,MeetingID,MeetingTopic,HostName,ParticipantRole
Sophia,Medina,sophia.medina@example.com,2025-04-10 09:19:08,2025-04-10 10:37:08,9876543210,Power Query in Excel,Jay Sudha,Attendee
Veronica,Lee,veronica.lee@example.com,2025-04-10 09:21:42,2025-04-10 10:45:42,9876543210,Power Query in Excel,Jay Sudha,Attendee
Latasha,Kirk,latasha.kirk@example.com,2025-04-10 09:29:28,2025-04-10 10:47:28,9876543210,Power Query in Excel,Jay Sudha,Co-Host
William,Mueller,william.mueller@example.com,2025-04-10 09:25:36,2025-04-10 10:53:36,9876543210,Power Query in Excel,Jay Sudha,Attendee
Sandra,Elliott,sandra.elliott@example.com,2025-04-10 09:11:58,2025-04-10 10:56:58,9876543210,Power Query in Excel,Jay Sudha,Attendee
Steven,Johnson,steven.johnson@example.com,2025-04-10 09:24:38,2025-04-10 10:39:38,9876543210,Power Query in Excel,Jay Sudha,Attendee
Dana,Lindsey,dana.lindsey@example.com,2025-04-10 09:28:06,2025-04-10 10:47:06,9876543210,Power Query in Excel,Jay Sudha,Attendee
Rachel,Cox,rachel.cox@example.com,2025-04-10 09:15:35,2025-04-10 10:35:35,9876543210,Power Query in Excel,Jay Sudha,Attendee
Erin,Mccoy,erin.mccoy@example.com,2025-04-10 09:00:40,2025-04-10 10:57:40,9876543210,Power Query in Excel,Jay Sudha,Attendee
Isabel,Smith,isabel.smith@example.com,2025-04-10 09:21:25,2025-04-10 10:59:25,9876543210,Power Query in Excel,Jay Sudha,Attendee
Ashley,Allen,ashley.allen@example.com,2025-04-10 09:02:07,2025-04-10 10:56:07,9876543210,Power Query in Excel,Jay Sudha,Attendee
Sierra,House,sierra.house@example.com,2025-04-10 09:06:19,2025-04-10 10:38:19,9876543210,Power Query in Excel,Jay Sudha,Co-Host
Ashley,Young,ashley.young@example.com,2025-04-10 09:00:04,2025-04-10 10:59:04,9876543210,Power Query in Excel,Jay Sudha,Attendee
Shannon,Hicks,shannon.hicks@example.com,2025-04-10 09:24:21,2025-04-10 10:53:21,9876543210,Power Query in Excel,Jay Sudha,Attendee
Susan,Martin,susan.martin@example.com,2025-04-10 09:01:42,2025-04-10 10:52:42,9876543210,Power Query in Excel,Jay Sudha,Attendee
Sarah,Walters,sarah.walters@example.com,2025-04-10 09:04:27,2025-04-10 10:25:27,9876543210,Power Query in Excel,Jay Sudha,Attendee
Johnny,Macias,johnny.macias@example.com,2025-04-10 09:00:00,2025-04-10 11:00:00,9876543210,Power Query in Excel,Jay Sudha,Attendee
Chelsea,Davis,chelsea.davis@example.com,2025-04-10 09:24:18,2025-04-10 10:49:18,9876543210,Power Query in Excel,Jay Sudha,Attendee
Travis,Farmer,travis.farmer@example.com,2025-04-10 09:00:07,2025-04-10 10:56:07,9876543210,Power Query in Excel,Jay Sudha,Co-Host
Kathryn,Hughes,kathryn.hughes@example.com,2025-04-10 09:06:55,2025-04-10 10:48:55,9876543210,Power Query in Excel,Jay Sudha,Attendee
Heidi,Carson,heidi.carson@example.com,2025-04-10 09:00:00,2025-04-10 11:00:00,9876543210,Power Query in Excel,Jay Sudha,Attendee
Steven,Gallegos,steven.gallegos@example.com,2025-04-10 09:19:53,2025-04-10 10:54:53,9876543210,Power Query in Excel,Jay Sudha,Attendee
Anne,Ramirez,anne.ramirez@example.com,2025-04-10 09:04:19,2025-04-10 10:30:19,9876543210,Power Query in Excel,Jay Sudha,Attendee
Raymond,Mccall,raymond.mccall@example.com,2025-04-10 09:00:49,2025-04-10 10:39:49,9876543210,Power Query in Excel,Jay Sudha,Attendee
Bob,Knight,bob.knight@example.com,2025-04-10 09:02:18,2025-04-10 10:48:18,9876543210,Power Query in Excel,Jay Sudha,Attendee
Michael,Jones,michael.jones@example.com,2025-04-10 09:11:51,2025-04-10 10:40:51,9876543210,Power Query in Excel,Jay Sudha,Attendee
Daniel,Fernandez,daniel.fernandez@example.com,2025-04-10 09:12:14,2025-04-10 10:55:14,9876543210,Power Query in Excel,Jay Sudha,Co-Host
Leonard,Skinner,leonard.skinner@example.com,2025-04-10 09:00:22,2025-04-10 10:52:22,9876543210,Power Query in Excel,Jay Sudha,Attendee
Leroy,Whitehead,leroy.whitehead@example.com,2025-04-10 09:00:51,2025-04-10 10:39:51,9876543210,Power Query in Excel,Jay Sudha,Attendee
Richard,Thomas,richard.thomas@example.com,2025-04-10 09:02:20,2025-04-10 10:57:20,9876543210,Power Query in Excel,Jay Sudha,Attendee
Richard,Torres,richard.torres@example.com,2025-04-10 09:05:02,2025-04-10 10:31:02,9876543210,Power Query in Excel,Jay Sudha,Attendee
Frank,Orozco,frank.orozco@example.com,2025-04-10 09:00:30,2025-04-10 10:55:30,9876543210,Power Query in Excel,Jay Sudha,Attendee
Janet,Moran,janet.moran@example.com,2025-04-10 09:16:24,2025-04-10 10:45:24,9876543210,Power Query in Excel,Jay Sudha,Attendee
Jessica,Stone,jessica.stone@example.com,2025-04-10 09:00:23,2025-04-10 10:54:23,9876543210,Power Query in Excel,Jay Sudha,Attendee
Hayley,Terry,hayley.terry@example.com,2025-04-10 09:09:28,2025-04-10 10:56:28,9876543210,Power Query in Excel,Jay Sudha,Attendee
Stephanie,Cooper,stephanie.cooper@example.com,2025-04-10 09:13:13,2025-04-10 10:50:13,9876543210,Power Query in Excel,Jay Sudha,Attendee
Lisa,Miller,lisa.miller@example.com,2025-04-10 09:39:59,2025-04-10 10:57:59,9876543210,Power Query in Excel,Jay Sudha,Attendee
Lisa,Harris,lisa.harris@example.com,2025-04-10 09:02:58,2025-04-10 10:50:58,9876543210,Power Query in Excel,Jay Sudha,Attendee
Mark,Erickson,mark.erickson@example.com,2025-04-10 09:01:06,2025-04-10 10:57:06,9876543210,Power Query in Excel,Jay Sudha,Host
Zachary,Bryant,zachary.bryant@example.com,2025-04-10 09:08:50,2025-04-10 10:50:50,9876543210,Power Query in Excel,Jay Sudha,Attendee
Katherine,Cole,katherine.cole@example.com,2025-04-10 09:02:38,2025-04-10 10:48:38,9876543210,Power Query in Excel,Jay Sudha,Attendee
Benjamin,Richards,benjamin.richards@example.com,2025-04-10 09:02:36,2025-04-10 10:47:36,9876543210,Power Query in Excel,Jay Sudha,Attendee
William,Huang,william.huang@example.com,2025-04-10 09:21:53,2025-04-10 10:53:53,9876543210,Power Query in Excel,Jay Sudha,Attendee
Lisa,Jones,lisa.jones@example.com,2025-04-10 09:21:34,2025-04-10 10:39:34,9876543210,Power Query in Excel,Jay Sudha,Attendee
Krystal,Carr,krystal.carr@example.com,2025-04-10 09:44:15,2025-04-10 10:59:15,9876543210,Power Query in Excel,Jay Sudha,Attendee
Alexa,Mckinney,alexa.mckinney@example.com,2025-04-10 09:31:18,2025-04-10 10:46:18,9876543210,Power Query in Excel,Jay Sudha,Attendee
Thomas,Peters,thomas.peters@example.com,2025-04-10 09:04:36,2025-04-10 10:46:36,9876543210,Power Query in Excel,Jay Sudha,Attendee
Christopher,Holmes,christopher.holmes@example.com,2025-04-10 09:04:38,2025-04-10 10:57:38,9876543210,Power Query in Excel,Jay Sudha,Attendee
Lisa,Miller,lisa.miller@example.com,2025-04-10 09:00:05,2025-04-10 10:29:05,9876543210,Power Query in Excel,Jay Sudha,Attendee
Cathy,Hudson,cathy.hudson@example.com,2025-04-10 09:14:35,2025-04-10 10:50:35,9876543210,Power Query in Excel,Jay Sudha,Attendee
Martha,Hunt,martha.hunt@example.com,2025-04-10 09:02:51,2025-04-10 10:55:51,9876543210,Power Query in Excel,Jay Sudha,Co-Host
David,Stewart,david.stewart@example.com,2025-04-10 09:21:43,2025-04-10 10:56:43,9876543210,Power Query in Excel,Jay Sudha,Attendee
Ian,Martinez,ian.martinez@example.com,2025-04-10 09:00:23,2025-04-10 10:44:23,9876543210,Power Query in Excel,Jay Sudha,Co-Host
Norma,Lee,norma.lee@example.com,2025-04-10 09:11:31,2025-04-10 10:42:31,9876543210,Power Query in Excel,Jay Sudha,Attendee
Deanna,Hale,deanna.hale@example.com,2025-04-10 09:28:15,2025-04-10 10:45:15,9876543210,Power Query in Excel,Jay Sudha,Attendee
Rhonda,Burke,rhonda.burke@example.com,2025-04-10 09:26:35,2025-04-10 10:46:35,9876543210,Power Query in Excel,Jay Sudha,Attendee
Michael,Conley,michael.conley@example.com,2025-04-10 09:02:52,2025-04-10 10:50:52,9876543210,Power Query in Excel,Jay Sudha,Attendee
Ricky,Alexander,ricky.alexander@example.com,2025-04-10 09:02:38,2025-04-10 10:29:38,9876543210,Power Query in Excel,Jay Sudha,Attendee
Rachel,Avila,rachel.avila@example.com,2025-04-10 09:20:37,2025-04-10 10:54:37,9876543210,Power Query in Excel,Jay Sudha,Attendee
Anna,Lara,anna.lara@example.com,2025-04-10 09:10:34,2025-04-10 10:49:34,9876543210,Power Query in Excel,Jay Sudha,Attendee
Henry,Chavez,henry.chavez@example.com,2025-04-10 09:14:04,2025-04-10 10:51:04,9876543210,Power Query in Excel,Jay Sudha,Co-Host
James,Hughes,james.hughes@example.com,2025-04-10 09:09:00,2025-04-10 10:39:00,9876543210,Power Query in Excel,Jay Sudha,Attendee
Cole,Johnson,cole.johnson@example.com,2025-04-10 09:06:06,2025-04-10 10:56:06,9876543210,Power Query in Excel,Jay Sudha,Attendee
Gregory,Gilbert,gregory.gilbert@example.com,2025-04-10 09:00:21,2025-04-10 10:44:21,9876543210,Power Query in Excel,Jay Sudha,Attendee
Penny,Morris,penny.morris@example.com,2025-04-10 09:11:09,2025-04-10 10:54:09,9876543210,Power Query in Excel,Jay Sudha,Attendee
Julie,Neal,julie.neal@example.com,2025-04-10 09:18:54,2025-04-10 10:59:54,9876543210,Power Query in Excel,Jay Sudha,Host
Christopher,Williams,christopher.williams@example.com,2025-04-10 09:08:07,2025-04-10 10:52:07,9876543210,Power Query in Excel,Jay Sudha,Attendee
Krystal,Garrison,krystal.garrison@example.com,2025-04-10 09:27:26,2025-04-10 10:47:26,9876543210,Power Query in Excel,Jay Sudha,Attendee
Anthony,Black,anthony.black@example.com,2025-04-10 09:17:54,2025-04-10 10:38:54,9876543210,Power Query in Excel,Jay Sudha,Attendee
Matthew,Friedman,matthew.friedman@example.com,2025-04-10 09:05:28,2025-04-10 10:29:28,9876543210,Power Query in Excel,Jay Sudha,Attendee
Tammy,Moore,tammy.moore@example.com,2025-04-10 09:16:05,2025-04-10 10:44:05,9876543210,Power Query in Excel,Jay Sudha,Attendee
Connie,Mitchell,connie.mitchell@example.com,2025-04-10 09:35:15,2025-04-10 10:54:15,9876543210,Power Query in Excel,Jay Sudha,Attendee
Aaron,Morgan,aaron.morgan@example.com,2025-04-10 09:00:37,2025-04-10 10:50:37,9876543210,Power Query in Excel,Jay Sudha,Attendee
Heather,Martin,heather.martin@example.com,2025-04-10 09:18:42,2025-04-10 10:58:42,9876543210,Power Query in Excel,Jay Sudha,Attendee
Samantha,Bowman,samantha.bowman@example.com,2025-04-10 09:26:36,2025-04-10 10:52:36,9876543210,Power Query in Excel,Jay Sudha,Attendee
Sherry,Villa,sherry.villa@example.com,2025-04-10 09:08:16,2025-04-10 10:37:16,9876543210,Power Query in Excel,Jay Sudha,Attendee
Sonya,Webb,sonya.webb@example.com,2025-04-10 09:11:12,2025-04-10 10:43:12,9876543210,Power Query in Excel,Jay Sudha,Co-Host
Erika,Williams,erika.williams@example.com,2025-04-10 09:21:21,2025-04-10 10:56:21,9876543210,Power Query in Excel,Jay Sudha,Host
Cynthia,Murphy,cynthia.murphy@example.com,2025-04-10 09:16:24,2025-04-10 10:37:24,9876543210,Power Query in Excel,Jay Sudha,Attendee
Michael,Martin,michael.martin@example.com,2025-04-10 09:08:07,2025-04-10 10:41:07,9876543210,Power Query in Excel,Jay Sudha,Attendee
Steven,Walter,steven.walter@example.com,2025-04-10 09:14:21,2025-04-10 10:41:21,9876543210,Power Query in Excel,Jay Sudha,Attendee
Paul,Townsend,paul.townsend@example.com,2025-04-10 09:02:21,2025-04-10 10:45:21,9876543210,Power Query in Excel,Jay Sudha,Attendee
Sarah,Smith,sarah.smith@example.com,2025-04-10 09:02:46,2025-04-10 10:46:46,9876543210,Power Query in Excel,Jay Sudha,Attendee
Jennifer,Jackson,jennifer.jackson@example.com,2025-04-10 09:13:18,2025-04-10 10:44:18,9876543210,Power Query in Excel,Jay Sudha,Attendee
Andrew,Holloway,andrew.holloway@example.com,2025-04-10 09:10:09,2025-04-10 10:26:09,9876543210,Power Query in Excel,Jay Sudha,Attendee
Benjamin,Waters,benjamin.waters@example.com,2025-04-10 09:00:00,2025-04-10 11:00:00,9876543210,Power Query in Excel,Jay Sudha,Attendee
Ashley,Hernandez,ashley.hernandez@example.com,2025-04-10 09:03:49,2025-04-10 10:44:49,9876543210,Power Query in Excel,Jay Sudha,Attendee
Emily,James,emily.james@example.com,2025-04-10 09:05:13,2025-04-10 10:38:13,9876543210,Power Query in Excel,Jay Sudha,Co-Host
Robert,Bradley,robert.bradley@example.com,2025-04-10 09:00:06,2025-04-10 10:57:06,9876543210,Power Query in Excel,Jay Sudha,Attendee
Jennifer,Nielsen,jennifer.nielsen@example.com,2025-04-10 09:05:40,2025-04-10 10:54:40,9876543210,Power Query in Excel,Jay Sudha,Attendee
William,Ferguson,william.ferguson@example.com,2025-04-10 09:24:51,2025-04-10 10:42:51,9876543210,Power Query in Excel,Jay Sudha,Attendee
David,Knight,david.knight@example.com,2025-04-10 09:00:18,2025-04-10 10:56:18,9876543210,Power Query in Excel,Jay Sudha,Attendee
Tammy,Reynolds,tammy.reynolds@example.com,2025-04-10 09:05:59,2025-04-10 10:56:59,9876543210,Power Query in Excel,Jay Sudha,Attendee
John,James,john.james@example.com,2025-04-10 09:00:55,2025-04-10 10:58:55,9876543210,Power Query in Excel,Jay Sudha,Attendee
John,Olson,john.olson@example.com,2025-04-10 09:06:44,2025-04-10 10:55:44,9876543210,Power Query in Excel,Jay Sudha,Attendee
Cesar,King,cesar.king@example.com,2025-04-10 09:19:50,2025-04-10 10:48:50,9876543210,Power Query in Excel,Jay Sudha,Attendee
Nicole,Watson,nicole.watson@example.com,2025-04-10 09:09:24,2025-04-10 10:39:24,9876543210,Power Query in Excel,Jay Sudha,Attendee
Cassandra,Chan,cassandra.chan@example.com,2025-04-10 09:00:44,2025-04-10 10:34:44,9876543210,Power Query in Excel,Jay Sudha,Attendee
Joel,Williams,joel.williams@example.com,2025-04-10 09:29:55,2025-04-10 10:58:55,9876543210,Power Query in Excel,Jay Sudha,Attendee
Michelle,Myers,michelle.myers@example.com,2025-04-10 09:05:29,2025-04-10 10:50:29,9876543210,Power Query in Excel,Jay Sudha,Attendee
Amanda,Phelps,amanda.phelps@example.com,2025-04-10 09:07:16,2025-04-10 10:32:16,9876543210,Power Query in Excel,Jay Sudha,Attendee
Jennifer,Johnson,jennifer.johnson@example.com,2025-04-10 09:09:50,2025-04-10 10:24:50,9876543210,Power Query in Excel,Jay Sudha,Attendee
Jessica,Bray,jessica.bray@example.com,2025-04-10 09:14:22,2025-04-10 10:49:22,9876543210,Power Query in Excel,Jay Sudha,Attendee
Sandra,Reeves,sandra.reeves@example.com,2025-04-10 09:03:41,2025-04-10 10:58:41,9876543210,Power Query in Excel,Jay Sudha,Attendee
Evan,Peterson,evan.peterson@example.com,2025-04-10 09:31:32,2025-04-10 10:54:32,9876543210,Power Query in Excel,Jay Sudha,Co-Host
Erik,Sellers,erik.sellers@example.com,2025-04-10 09:28:03,2025-04-10 10:52:03,9876543210,Power Query in Excel,Jay Sudha,Host
Kathleen,Rodriguez,kathleen.rodriguez@example.com,2025-04-10 09:04:50,2025-04-10 10:51:50,9876543210,Power Query in Excel,Jay Sudha,Host
Michael,Fuller,michael.fuller@example.com,2025-04-10 09:25:08,2025-04-10 10:48:08,9876543210,Power Query in Excel,Jay Sudha,Attendee
Thomas,Stone,thomas.stone@example.com,2025-04-10 09:13:04,2025-04-10 10:59:04,9876543210,Power Query in Excel,Jay Sudha,Attendee
James,Bernard,james.bernard@example.com,2025-04-10 09:00:03,2025-04-10 10:59:03,9876543210,Power Query in Excel,Jay Sudha,Host
Jennifer,Nguyen,jennifer.nguyen@example.com,2025-04-10 09:06:02,2025-04-10 10:36:02,9876543210,Power Query in Excel,Jay Sudha,Attendee
Cynthia,Carter,cynthia.carter@example.com,2025-04-10 09:12:58,2025-04-10 10:41:58,9876543210,Power Query in Excel,Jay Sudha,Attendee
Austin,Jenkins,austin.jenkins@example.com,2025-04-10 09:14:43,2025-04-10 10:51:43,9876543210,Power Query in Excel,Jay Sudha,Attendee
Jessica,Reed,jessica.reed@example.com,2025-04-10 09:25:36,2025-04-10 10:48:36,9876543210,Power Query in Excel,Jay Sudha,Attendee
Daniel,Kelly,daniel.kelly@example.com,2025-04-10 09:09:01,2025-04-10 10:30:01,9876543210,Power Query in Excel,Jay Sudha,Attendee
Russell,Ross,russell.ross@example.com,2025-04-10 09:02:07,2025-04-10 10:18:07,9876543210,Power Query in Excel,Jay Sudha,Attendee
Dawn,Mann,dawn.mann@example.com,2025-04-10 09:02:35,2025-04-10 10:39:35,9876543210,Power Query in Excel,Jay Sudha,Attendee
Kimberly,Gardner,kimberly.gardner@example.com,2025-04-10 09:02:39,2025-04-10 10:36:39,9876543210,Power Query in Excel,Jay Sudha,Attendee
Devon,Hernandez,devon.hernandez@example.com,2025-04-10 09:18:54,2025-04-10 10:47:54,9876543210,Power Query in Excel,Jay Sudha,Attendee
Jeremy,Fox,jeremy.fox@example.com,2025-04-10 09:11:13,2025-04-10 10:36:13,9876543210,Power Query in Excel,Jay Sudha,Attendee
Trevor,Yoder,trevor.yoder@example.com,2025-04-10 09:13:58,2025-04-10 10:59:58,9876543210,Power Query in Excel,Jay Sudha,Attendee
Jill,Moran,jill.moran@example.com,2025-04-10 09:10:38,2025-04-10 10:55:38,9876543210,Power Query in Excel,Jay Sudha,Attendee
Gabrielle,Lang,gabrielle.lang@example.com,2025-04-10 09:00:00,2025-04-10 11:00:00,9876543210,Power Query in Excel,Jay Sudha,Attendee
Robert,Boyer,robert.boyer@example.com,2025-04-10 09:28:36,2025-04-10 10:59:36,9876543210,Power Query in Excel,Jay Sudha,Attendee
Matthew,Mason,matthew.mason@example.com,2025-04-10 09:05:24,2025-04-10 10:45:24,9876543210,Power Query in Excel,Jay Sudha,Attendee
Amanda,Thomas,amanda.thomas@example.com,2025-04-10 09:11:19,2025-04-10 10:46:19,9876543210,Power Query in Excel,Jay Sudha,Attendee
Tracey,Manning,tracey.manning@example.com,2025-04-10 09:12:50,2025-04-10 10:51:50,9876543210,Power Query in Excel,Jay Sudha,Co-Host
Jimmy,Melendez,jimmy.melendez@example.com,2025-04-10 09:10:25,2025-04-10 10:38:25,9876543210,Power Query in Excel,Jay Sudha,Attendee
Michael,Fry,michael.fry@example.com,2025-04-10 09:12:55,2025-04-10 10:42:55,9876543210,Power Query in Excel,Jay Sudha,Attendee
Kevin,Ortiz,kevin.ortiz@example.com,2025-04-10 09:08:43,2025-04-10 10:51:43,9876543210,Power Query in Excel,Jay Sudha,Attendee
Lisa,Vega,lisa.vega@example.com,2025-04-10 09:01:44,2025-04-10 10:58:44,9876543210,Power Query in Excel,Jay Sudha,Attendee
Dylan,Silva,dylan.silva@example.com,2025-04-10 09:05:15,2025-04-10 10:36:15,9876543210,Power Query in Excel,Jay Sudha,Attendee
Heidi,Holland,heidi.holland@example.com,2025-04-10 09:07:17,2025-04-10 10:32:17,9876543210,Power Query in Excel,Jay Sudha,Attendee
Caitlin,Morrison,caitlin.morrison@example.com,2025-04-10 09:06:59,2025-04-10 10:43:59,9876543210,Power Query in Excel,Jay Sudha,Attendee
Daniel,Barker,daniel.barker@example.com,2025-04-10 09:35:03,2025-04-10 10:53:03,9876543210,Power Query in Excel,Jay Sudha,Attendee
Nicholas,Leon,nicholas.leon@example.com,2025-04-10 09:11:30,2025-04-10 10:35:30,9876543210,Power Query in Excel,Jay Sudha,Attendee
Darrell,Cox,darrell.cox@example.com,2025-04-10 09:00:10,2025-04-10 10:46:10,9876543210,Power Query in Excel,Jay Sudha,Attendee
Lucas,Lowe,lucas.lowe@example.com,2025-04-10 09:32:48,2025-04-10 10:48:48,9876543210,Power Query in Excel,Jay Sudha,Attendee
Breanna,King,breanna.king@example.com,2025-04-10 09:25:11,2025-04-10 10:40:11,9876543210,Power Query in Excel,Jay Sudha,Attendee
Lisa,Perez,lisa.perez@example.com,2025-04-10 09:02:04,2025-04-10 10:58:04,9876543210,Power Query in Excel,Jay Sudha,Attendee
Anna,Wilcox,anna.wilcox@example.com,2025-04-10 09:10:51,2025-04-10 10:28:51,9876543210,Power Query in Excel,Jay Sudha,Attendee
Kimberly,Romero,kimberly.romero@example.com,2025-04-10 09:00:19,2025-04-10 10:57:19,9876543210,Power Query in Excel,Jay Sudha,Attendee
Gary,Carey,gary.carey@example.com,2025-04-10 09:30:14,2025-04-10 10:58:14,9876543210,Power Query in Excel,Jay Sudha,Attendee
Natalie,Holmes,natalie.holmes@example.com,2025-04-10 09:11:23,2025-04-10 10:35:23,9876543210,Power Query in Excel,Jay Sudha,Attendee
Donna,Kim,donna.kim@example.com,2025-04-10 09:20:45,2025-04-10 10:46:45,9876543210,Power Query in Excel,Jay Sudha,Attendee
Joseph,Matthews,joseph.matthews@example.com,2025-04-10 09:13:49,2025-04-10 10:54:49,9876543210,Power Query in Excel,Jay Sudha,Attendee
